Timesteps,EpisodeReward,PolicyLoss,ValueLoss,EntropyLoss,KL_Divergence
42164,-0.71,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
42168,-0.0125,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
42240,-0.5375,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
42244,-0.01,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
42368,-0.75,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
42516,-0.355,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
42628,-0.7975,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
42792,-0.5875,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
42896,-0.265,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43000,-0.645,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43056,-0.1475,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43160,-0.7275,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43308,-0.825,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43516,-0.7875,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43564,-0.0875,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43692,-0.5825,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43812,-0.6025,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43900,-0.59,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
43964,-0.1475,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
44092,-0.7025,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
44188,-0.7475,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
44376,-0.79,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
44584,-0.83,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
44668,-0.73,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
44816,-0.57,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
44932,-0.535,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
44936,-0.005,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
45068,-0.6675,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
45204,-0.58,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
45324,-0.5175,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
45448,-0.64,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
45556,-0.6525,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
45688,-0.6875,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
45788,-0.285,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
45932,-0.445,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
46024,-0.54,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
46168,-0.4525,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
46276,-0.7575,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
46436,-0.815,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
46572,-0.8075,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
46664,-0.74,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
46760,-0.6275,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
46844,-0.36,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
46948,-0.7775,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47036,-0.5575,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47136,-0.715,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47252,-0.42,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47340,-0.7725,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47412,-0.335,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47520,-0.83,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47652,-0.8375,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47756,-0.64,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47804,-0.095,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
47908,-0.32,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
48028,-0.46,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
48160,-0.775,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
48280,-0.6075,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
48436,-0.725,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
48540,-0.4825,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
48728,-0.86,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
48848,-0.75,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
48948,-0.5125,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
49056,-0.5125,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
49148,-0.35,0.0,0.004236102914273942,-3.5724693179130553,0.17118173837661743
49240,-0.77,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
49280,-0.0675,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
49336,-0.205,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
49488,-0.64,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
49572,-0.21,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
49580,-0.0275,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
49752,-0.5225,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
49868,-0.8025,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
49992,-0.835,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
50092,-0.43,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
50212,-0.68,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
50320,-0.82,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
50424,-0.825,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
50540,-0.7875,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
50612,-0.195,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
50744,-0.55,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
50864,-0.755,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
50968,-0.815,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
51040,-0.3925,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
51148,-0.7875,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
51256,-0.6325,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
51356,-0.7575,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
51480,-0.3875,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
51612,-0.7475,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
51768,-0.785,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
51980,-0.595,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52092,-0.845,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52236,-0.5075,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52368,-0.6775,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52428,-0.265,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52532,-0.5475,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52640,-0.7325,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52644,-0.0075,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52756,-0.4775,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52768,-0.03,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
52920,-0.7525,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
53004,-0.66,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
53088,-0.6125,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
53200,-0.5425,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
53372,-0.7725,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
53488,-0.2475,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
53600,-0.5,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
53712,-0.715,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
53888,-0.45,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
53992,-0.5475,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54104,-0.485,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54248,-0.525,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54300,-0.105,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54432,-0.6775,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54540,-0.825,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54636,-0.1925,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54720,-0.5125,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54808,-0.3875,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54924,-0.735,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
54928,-0.0075,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
55060,-0.39,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
55156,-0.6575,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
55264,-0.7375,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
55396,-0.8575,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
55520,-0.64,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
55648,-0.7575,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
55872,-0.5925,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
56028,-0.61,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
56164,-0.6775,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
56260,-0.8175,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
56288,-0.0975,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
56436,-0.7525,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
56560,-0.25,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
56680,-0.775,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
56684,-0.0075,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
56804,-0.71,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
57068,-0.655,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
57176,-0.8125,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
57288,-0.9075,0.0,0.003580467650954233,-3.7308158261701463,0.2054223269224167
57472,-0.455,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
57476,-0.0175,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
57620,-0.73,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
57624,-0.0075,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
57748,-0.77,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
57848,-0.6825,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
57936,-0.235,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58040,-0.6625,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58148,-0.735,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58260,-0.615,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58368,-0.735,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58452,-0.5375,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58636,-0.7625,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58704,-0.285,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58800,-0.7875,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58912,-0.64,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
58920,-0.0225,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
59072,-0.665,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
59284,-0.7025,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
59440,-0.6525,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
59564,-0.8275,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
59644,-0.2125,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
59728,-0.6375,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
59896,-0.8175,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60000,-0.5975,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60076,-0.2375,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60156,-0.7325,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60268,-0.6575,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60412,-0.7625,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60564,-0.6025,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60676,-0.7275,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60760,-0.6575,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60856,-0.56,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
60964,-0.7675,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
61068,-0.79,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
61200,-0.6125,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
61320,-0.6725,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
61416,-0.735,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
61520,-0.3825,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
61684,-0.595,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
61816,-0.71,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
61952,-0.7725,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
62076,-0.66,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
62244,-0.5375,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
62328,-0.6675,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
62428,-0.685,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
62552,-0.645,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
62656,-0.71,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
62744,-0.3475,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
62840,-0.53,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
62956,-0.7625,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
63060,-0.71,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
63172,-0.5475,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
63320,-0.425,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
63504,-0.7325,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
63660,-0.825,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
63744,-0.2975,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
63856,-0.785,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
63980,-0.475,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
64072,-0.505,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
64184,-0.3075,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
64288,-0.33,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
64392,-0.69,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
64544,-0.8175,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
64724,-0.8375,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
64820,-0.78,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
64924,-0.715,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
65024,-0.515,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
65036,-0.02,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
65148,-0.78,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
65280,-0.745,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
65408,-0.74,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
65524,-0.83,0.0,0.004006057864535251,-3.7990399243310096,0.25488799810409546
65648,-0.4525,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
65780,-0.675,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
65900,-0.74,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
65984,-0.485,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
66104,-0.6775,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
66224,-0.645,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
66348,-0.595,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
66444,-0.1875,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
66572,-0.695,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
66656,-0.525,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
66760,-0.6075,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
66852,-0.5375,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
67008,-0.8125,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
67088,-0.6575,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
67196,-0.6525,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
67292,-0.49,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
67452,-0.7675,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
67536,-0.645,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
67708,-0.68,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
67860,-0.9025,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
67948,-0.445,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
68076,-0.5325,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
68208,-0.8625,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
68332,-0.865,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
68436,-0.7175,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
68508,-0.3075,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
68648,-0.8,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
68784,-0.58,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
68900,-0.55,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
69012,-0.635,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
69124,-0.725,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
69228,-0.77,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
69360,-0.4975,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
69468,-0.665,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
69532,-0.1175,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
69640,-0.705,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
69772,-0.3,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
69944,-0.8825,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
70072,-0.6675,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
70148,-0.5875,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
70260,-0.67,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
70368,-0.8425,0.0,0.0036524532592011384,-3.7795750010758637,0.252520889043808
